0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:16:45 +0200] "GET /parabank/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:16:45 +0200] "GET /parabank/webjars/jquery/3.7.1/jquery.min.js HTTP/1.1" 200 87533
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:16:45 +0200] "GET /parabank/images/clear.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:16:45 +0200] "GET /parabank/images/logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:16:45 +0200] "GET /parabank/images/header-main.jpg HTTP/1.1" 200 58862
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:16:45 +0200] "GET /parabank/images/main-bg.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:16:45 +0200] "GET /parabank/images/topbg.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:16:45 +0200] "GET /parabank/images/bullet-hover.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:16:45 +0200] "GET /parabank/images/bullet-normal.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:16:45 +0200] "GET /parabank/images/footerbg.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:16:45 +0200] "GET /parabank/images/home-normal.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:16:45 +0200] "GET /parabank/images/icon4.jpg HTTP/1.1" 200 8715
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:16:45 +0200] "GET /parabank/images/atmhand.jpg HTTP/1.1" 200 6481
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:16:45 +0200] "GET /parabank/images/sky-color-bg.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:16:45 +0200] "GET /parabank/images/aboutus-normal.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:16:45 +0200] "GET /parabank/images/bullet2-normal.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:16:45 +0200] "GET /parabank/images/button-bgr.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:16:45 +0200] "GET /parabank/images/icon2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:16:45 +0200] "GET /parabank/images/bodybg.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:16:45 +0200] "GET /parabank/images/contact-normal.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:43:47 +0200] "GET /parabank/index.htm HTTP/1.1" 200 4302
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:43:48 +0200] "GET /parabank/images/contact-hover.gif HTTP/1.1" 200 1352
0:0:0:0:0:0:0:1 - - [15/Sep/2024:17:47:22 +0200] "GET /parabank/index.htm HTTP/1.1" 200 4302
127.0.0.1 - - [15/Sep/2024:17:51:37 +0200] "GET /parabank/index.htm HTTP/1.1" 200 5798
127.0.0.1 - - [15/Sep/2024:17:51:37 +0200] "GET /parabank/template.css;jsessionid=ABB06337BDD17A827EC694ECC108EDB4 HTTP/1.1" 200 10120
127.0.0.1 - - [15/Sep/2024:17:51:37 +0200] "GET /parabank/style.css;jsessionid=ABB06337BDD17A827EC694ECC108EDB4 HTTP/1.1" 200 1683
127.0.0.1 - - [15/Sep/2024:17:51:37 +0200] "GET /parabank/webjars/jquery/3.7.1/jquery.min.js;jsessionid=ABB06337BDD17A827EC694ECC108EDB4 HTTP/1.1" 200 87533
